Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,PASS,,2,79672,3186.88,79715,3188.6,Player17,Player16,20.139999999999993,-6.119999999999997,18.020000000000003,20.4
Away,PASS,,2,79787,3191.48,79814,3192.56,Player16,Player19,8.479999999999995,27.200000000000003,-10.599999999999998,17.68
Away,CHALLENGE,TACKLE-WON,2,79844,3193.76,79844,3193.76,Player19,,-9.540000000000003,14.280000000000001,,
Home,CHALLENGE,TACKLE-LOST,2,79848,3193.92,79848,3193.92,Player6,,-8.480000000000002,12.92,,
Away,PASS,,2,79876,3195.04,79903,3196.12,Player19,Player24,-9.540000000000003,10.879999999999999,-18.02,-0.6800000000000006
Away,CHALLENGE,TACKLE-WON,2,79903,3196.12,79903,3196.12,Player24,,-18.02,-0.6800000000000006,,
Away,BALL LOST,,2,79903,3196.12,79929,3197.16,Player24,,-18.02,-0.6800000000000006,-12.719999999999999,10.200000000000001
Home,CHALLENGE,TACKLE-WON,2,79903,3196.12,79903,3196.12,Player2,,-19.08,-0.0,,
Home,RECOVERY,THEFT,2,79903,3196.12,79903,3196.12,Player2,,-19.08,-0.0,,
Home,PASS,,2,79903,3196.12,79926,3197.04,Player2,Player6,-19.08,-0.0,-11.659999999999998,8.84
Home,PASS,,2,79952,3198.08,79974,3198.96,Player6,Player5,-11.659999999999998,6.799999999999999,-11.659999999999998,-4.080000000000004
Home,PASS,,2,80102,3204.08,80142,3205.68,Player5,Player7,-2.120000000000002,-10.880000000000003,-5.299999999999999,4.08
Home,PASS,,2,80142,3205.68,80164,3206.56,Player7,Player9,-5.299999999999999,4.08,5.300000000000004,8.84
Home,PASS,,2,80186,3207.44,80234,3209.36,Player9,Player8,4.240000000000004,10.879999999999999,12.719999999999999,31.28
Home,BALL LOST,INTERCEPTION,2,80302,3212.08,80317,3212.68,Player8,,25.439999999999998,28.56,25.439999999999998,21.08
Away,RECOVERY,INTERCEPTION,2,80319,3212.76,80319,3212.76,Player19,,28.62,21.08,,
Away,PASS,,2,80319,3212.76,80367,3214.68,Player19,Player16,28.62,21.08,43.46,17.68
Home,CHALLENGE,GROUND-LOST,2,80321,3212.84,80321,3212.84,Player9,,30.740000000000002,20.4,,
Away,BALL LOST,INTERCEPTION,2,80367,3214.68,80449,3217.96,Player16,,43.46,17.68,5.300000000000004,15.639999999999999
Home,CHALLENGE,AERIAL-WON,2,80447,3217.88,80447,3217.88,Player3,,6.360000000000006,19.040000000000003,,
Home,RECOVERY,INTERCEPTION,2,80447,3217.88,80447,3217.88,Player3,,6.360000000000006,19.040000000000003,,
Home,PASS,HEAD,2,80447,3217.88,80475,3219.0,Player3,Player4,6.360000000000006,19.040000000000003,15.900000000000002,24.48
Home,PASS,,2,80547,3221.88,80565,3222.6,Player4,Player9,11.659999999999998,27.880000000000003,20.139999999999993,33.32
Home,PASS,,2,80610,3224.4,80632,3225.28,Player9,Player4,22.259999999999998,32.64,15.900000000000002,29.24
Home,PASS,,2,80660,3226.4,80685,3227.4,Player4,Player9,15.900000000000002,28.56,23.319999999999997,33.32
Home,PASS,,2,80695,3227.8,80707,3228.28,Player9,Player4,23.319999999999997,33.32,14.840000000000002,29.24
Home,PASS,,2,80721,3228.84,80768,3230.72,Player4,Player6,13.780000000000001,29.24,13.780000000000001,14.959999999999997
Home,PASS,,2,80795,3231.8,80845,3233.8,Player6,Player1,11.659999999999998,12.92,14.840000000000002,-27.200000000000003
Home,PASS,,2,80880,3235.2,80895,3235.8,Player1,Player5,13.780000000000001,-27.200000000000003,13.780000000000001,-17.68
Home,PASS,,2,80936,3237.44,80986,3239.44,Player5,Player2,8.479999999999995,-20.400000000000002,-9.540000000000003,-15.639999999999999
Home,PASS,,2,81012,3240.48,81037,3241.48,Player2,Player5,-8.480000000000002,-14.959999999999997,-3.180000000000003,-24.48
Home,PASS,,2,81056,3242.24,81074,3242.96,Player5,Player6,-4.2399999999999975,-23.119999999999997,0.0,-15.639999999999999
Home,PASS,,2,81092,3243.68,81117,3244.68,Player6,Player1,0.0,-17.0,7.419999999999995,-32.64
Home,PASS,,2,81127,3245.08,81142,3245.68,Player1,Player5,7.419999999999995,-32.64,9.539999999999997,-26.52
Home,BALL LOST,CROSS-INTERCEPTION,2,81177,3247.08,81222,3248.88,Player5,,19.080000000000005,-27.200000000000003,42.400000000000006,-11.560000000000002
Away,CHALLENGE,GROUND-WON,2,81220,3248.8,81220,3248.8,Player16,,40.28,-12.240000000000004,,
Away,RECOVERY,INTERCEPTION,2,81220,3248.8,81220,3248.8,Player16,,40.28,-12.240000000000004,,
Away,BALL OUT,,2,81220,3248.8,81272,3250.88,Player16,,40.28,-12.240000000000004,55.120000000000005,-27.200000000000003
Home,CHALLENGE,GROUND-LOST,2,81222,3248.88,81222,3248.88,Player10,,40.28,-12.919999999999996,,
Home,SET PIECE,CORNER KICK,2,82400,3296.0,82400,3296.0,Player5,,,,,
Home,BALL LOST,CROSS-INTERCEPTION,2,82400,3296.0,82420,3296.8,Player5,,48.76,-31.959999999999997,48.76,-5.439999999999998
Home,CHALLENGE,GROUND-LOST,2,82420,3296.8,82420,3296.8,Player10,,47.699999999999996,-6.119999999999997,,
Away,CHALLENGE,AERIAL-LOST,2,82425,3297.0,82425,3297.0,Player18,,47.699999999999996,-6.799999999999999,,
Home,RECOVERY,,2,82493,3299.72,82493,3299.72,Player5,,47.699999999999996,-25.84,,
Home,BALL LOST,CROSS-INTERCEPTION,2,82516,3300.64,82543,3301.72,Player5,,47.699999999999996,-24.48,49.82,2.719999999999999
Away,CHALLENGE,AERIAL-WON,2,82542,3301.68,82542,3301.68,Player21,,48.76,-0.0,,
Away,RECOVERY,INTERCEPTION,2,82542,3301.68,82542,3301.68,Player21,,48.76,-0.0,,
Away,PASS,HEAD-INTERCEPTION-CLEARANCE,2,82542,3301.68,82594,3303.76,Player21,Player22,48.76,-0.0,39.22,-17.68
Home,CHALLENGE,AERIAL-LOST,2,82543,3301.72,82543,3301.72,Player3,,49.82,2.040000000000002,,
Away,BALL LOST,HEAD,2,82594,3303.76,82684,3307.36,Player22,,39.22,-17.68,10.599999999999998,-25.84
Home,RECOVERY,,2,82687,3307.48,82687,3307.48,Player9,,12.719999999999999,-24.48,,
Home,PASS,,2,82687,3307.48,82717,3308.68,Player9,Player5,12.719999999999999,-24.48,22.259999999999998,-33.32
Home,PASS,,2,82736,3309.44,82761,3310.44,Player5,Player8,22.259999999999998,-33.32,21.199999999999996,-25.84
Home,PASS,,2,82780,3311.2,82793,3311.72,Player8,Player6,20.139999999999993,-23.799999999999997,14.840000000000002,-15.639999999999999
Home,PASS,,2,82859,3314.36,82914,3316.56,Player6,Player7,15.900000000000002,-8.16,23.319999999999997,28.56
Home,PASS,,2,83047,3321.88,83095,3323.8,Player7,Player4,12.719999999999999,25.16,-9.540000000000003,4.760000000000001
Home,PASS,,2,83118,3324.72,83163,3326.52,Player4,Player5,-9.540000000000003,3.3999999999999995,0.0,-21.759999999999998
Home,PASS,,2,83212,3328.48,83227,3329.08,Player5,Player9,6.360000000000006,-23.119999999999997,19.080000000000005,-19.720000000000002
Home,PASS,,2,83235,3329.4,83253,3330.12,Player9,Player5,19.080000000000005,-19.720000000000002,11.659999999999998,-25.16
Home,PASS,,2,83280,3331.2,83302,3332.08,Player5,Player1,13.780000000000001,-25.84,25.439999999999998,-34.0
Home,CHALLENGE,GROUND-WON,2,83364,3334.56,83364,3334.56,Player1,,25.439999999999998,-27.200000000000003,,
Away,CHALLENGE,TACKLE-LOST,2,83371,3334.84,83371,3334.84,Player22,,25.439999999999998,-25.16,,
Home,PASS,,2,83435,3337.4,83450,3338.0,Player1,Player5,30.740000000000002,-26.52,22.259999999999998,-29.919999999999995
Home,PASS,,2,83450,3338.0,83474,3338.96,Player5,Player6,22.259999999999998,-29.919999999999995,20.139999999999993,-17.68
Home,PASS,,2,83503,3340.12,83540,3341.6,Player6,Player4,21.199999999999996,-17.0,21.199999999999996,4.760000000000001
Away,CHALLENGE,TACKLE-WON,2,83563,3342.52,83563,3342.52,Player24,,24.38,6.120000000000002,,
Away,RECOVERY,THEFT,2,83563,3342.52,83563,3342.52,Player24,,24.38,6.120000000000002,,
Home,CHALLENGE,TACKLE-ADVANTAGE-LOST,2,83576,3343.04,83576,3343.04,Player4,,25.439999999999998,4.760000000000001,,
Home,BALL LOST,THEFT,2,83576,3343.04,83576,3343.04,Player4,,25.439999999999998,4.760000000000001,,
Away,PASS,,2,83615,3344.6,83645,3345.8,Player24,Player19,26.5,11.559999999999999,15.900000000000002,14.959999999999997
Away,PASS,,2,83739,3349.56,83769,3350.76,Player19,Player23,5.300000000000004,3.3999999999999995,-10.599999999999998,-17.0
Away,PASS,,2,83822,3352.88,83874,3354.96,Player23,Player22,-12.719999999999999,-17.0,-13.780000000000001,-34.0
Away,PASS,,2,83907,3356.28,83935,3357.4,Player22,Player20,-15.900000000000002,-34.0,-7.420000000000001,-23.799999999999997
Away,PASS,,2,83967,3358.68,83989,3359.56,Player20,Player21,-7.420000000000001,-22.439999999999998,-10.599999999999998,-8.84
Away,PASS,,2,84033,3361.32,84105,3364.2,Player21,Player15,-14.840000000000002,-4.759999999999996,-19.08,25.84
Away,PASS,,2,84114,3364.56,84139,3365.56,Player15,Player19,-20.14,26.52,-26.5,29.92
Away,PASS,,2,84186,3367.44,84203,3368.12,Player19,Player21,-22.26,25.16,-24.38,15.639999999999999
Away,PASS,,2,84203,3368.12,84226,3369.04,Player21,Player19,-24.38,15.639999999999999,-19.08,19.040000000000003
Away,CHALLENGE,TACKLE-FAULT-WON,2,84226,3369.04,84226,3369.04,Player19,,-19.08,19.040000000000003,,
Away,FAULT RECEIVED,,2,84226,3369.04,84226,3369.04,Player19,,-19.08,19.040000000000003,,
Home,CHALLENGE,TACKLE-FAULT-LOST,2,84234,3369.36,84234,3369.36,Player4,,-20.14,17.68,,
Home,CARD,YELLOW,2,84479,3379.16,84479,3379.16,Player4,,,,,
Away,SET PIECE,FREE KICK,2,85489,3419.56,85489,3419.56,Player20,,,,,
Away,BALL LOST,INTERCEPTION,2,85489,3419.56,85521,3420.84,Player20,,-20.14,14.280000000000001,-44.519999999999996,4.08
Home,CHALLENGE,AERIAL-WON,2,85517,3420.68,85517,3420.68,Player5,,-41.34,4.08,,
Home,RECOVERY,INTERCEPTION,2,85517,3420.68,85517,3420.68,Player5,,-41.34,4.08,,
Home,BALL OUT,HEAD-CLEARANCE,2,85543,3421.72,85543,3421.72,Player5,,-45.58,6.120000000000002,-61.48,-10.200000000000001
Away,SET PIECE,CORNER KICK,2,86036,3441.44,86036,3441.44,Player20,,,,,
Away,PASS,,2,86036,3441.44,86071,3442.84,Player20,Player22,-53.0,-33.32,-44.519999999999996,-30.599999999999998
Away,PASS,,2,86140,3445.6,86191,3447.64,Player22,Player19,-48.760000000000005,-28.560000000000002,-32.86,-2.7200000000000024
Home,RECOVERY,INTERCEPTION,2,86157,3446.28,86157,3446.28,Player10,,-45.58,-14.279999999999998,,
Home,BALL LOST,HEAD-INTERCEPTION,2,86157,3446.28,86194,3447.76,Player10,,-45.58,-14.279999999999998,-34.98,-4.080000000000004
Away,SHOT,OFF TARGET-OUT,2,86191,3447.64,86219,3448.76,Player19,,-32.86,-2.7200000000000024,-55.120000000000005,-6.119999999999997
Home,RECOVERY,,2,86854,3474.16,86854,3474.16,Player11,,-47.7,8.84,,
Home,PASS,GOAL KICK,2,86854,3474.16,86908,3476.32,Player11,Player10,-47.7,8.84,6.360000000000006,17.68
Away,CHALLENGE,AERIAL-LOST,2,86906,3476.24,86906,3476.24,Player21,,6.360000000000006,17.0,,
Home,CHALLENGE,AERIAL-WON,2,86908,3476.32,86908,3476.32,Player10,,6.360000000000006,17.68,,
Home,BALL LOST,HEAD-INTERCEPTION,2,86908,3476.32,86941,3477.64,Player10,,6.360000000000006,17.68,9.539999999999997,27.880000000000003
Away,RECOVERY,,2,86935,3477.4,86935,3477.4,Player15,,14.840000000000002,25.16,,
Away,PASS,,2,86935,3477.4,87003,3480.12,Player15,Player16,14.840000000000002,25.16,23.319999999999997,19.720000000000002
Away,PASS,,2,87035,3481.4,87077,3483.08,Player16,Player17,23.319999999999997,19.720000000000002,29.680000000000003,-0.0
Away,PASS,,2,87096,3483.84,87126,3485.04,Player17,Player18,29.680000000000003,-0.6800000000000006,22.259999999999998,-20.400000000000002
Away,PASS,,2,87151,3486.04,87171,3486.84,Player18,Player20,22.259999999999998,-20.400000000000002,20.139999999999993,-10.200000000000001
Away,PASS,,2,87171,3486.84,87205,3488.2,Player20,Player23,20.139999999999993,-10.200000000000001,2.120000000000002,-17.68
Home,CHALLENGE,GROUND-FAULT-LOST,2,87204,3488.16,87204,3488.16,Player2,,1.060000000000001,-17.0,,
Away,CHALLENGE,GROUND-FAULT-WON,2,87205,3488.2,87205,3488.2,Player23,,2.120000000000002,-17.68,,
Away,FAULT RECEIVED,,2,87205,3488.2,87205,3488.2,Player23,,2.120000000000002,-17.68,,
Home,RECOVERY,INTERCEPTION,2,87230,3489.2,87230,3489.2,Player5,,11.659999999999998,-21.080000000000005,,
Home,BALL LOST,FORCED,2,87265,3490.6,87265,3490.6,Player5,,9.539999999999997,-20.400000000000002,,
Away,SET PIECE,FREE KICK,2,88248,3529.92,88248,3529.92,Player20,,,,,
Away,PASS,,2,88248,3529.92,88281,3531.24,Player20,Player21,3.180000000000003,-17.68,0.0,-6.119999999999997
Away,PASS,,2,88328,3533.12,88386,3535.44,Player21,Player16,2.120000000000002,-6.119999999999997,6.360000000000006,16.32
Away,PASS,,2,88405,3536.2,88443,3537.72,Player16,Player15,6.360000000000006,17.0,-6.359999999999999,31.959999999999997
Away,PASS,,2,88517,3540.68,88537,3541.48,Player15,Player21,-6.359999999999999,25.84,-9.540000000000003,17.68
Away,PASS,,2,88553,3542.12,88580,3543.2,Player21,Player24,-11.659999999999998,19.040000000000003,-12.719999999999999,29.24
Home,CHALLENGE,GROUND-LOST,2,88562,3542.48,88562,3542.48,Player7,,-12.719999999999999,21.08,,
Away,PASS,,2,88623,3544.92,88680,3547.2,Player24,Player16,-3.180000000000003,31.28,21.199999999999996,25.16
Away,PASS,,2,88710,3548.4,88770,3550.8,Player16,Player17,22.259999999999998,21.76,23.319999999999997,-6.119999999999997
Away,BALL LOST,INTERCEPTION,2,88960,3558.4,89033,3561.32,Player17,,2.120000000000002,-19.040000000000003,-22.26,26.52
Home,RECOVERY,,2,89031,3561.24,89031,3561.24,Player4,,-21.200000000000003,23.799999999999997,,
Home,PASS,,2,89113,3564.52,89141,3565.64,Player4,Player3,-30.740000000000002,26.52,-40.28,21.08
Home,PASS,,2,89147,3565.88,89190,3567.6,Player3,Player8,-40.28,21.08,-22.26,21.76
Away,CHALLENGE,GROUND-LOST,2,89192,3567.68,89192,3567.68,Player15,,-21.200000000000003,21.76,,
Home,CHALLENGE,GROUND-WON,2,89195,3567.8,89195,3567.8,Player8,,-22.26,21.76,,
Away,CHALLENGE,TACKLE-FAULT-LOST,2,89242,3569.68,89242,3569.68,Player15,,-23.319999999999997,19.040000000000003,,
Home,CHALLENGE,GROUND-FAULT-WON,2,89247,3569.88,89247,3569.88,Player8,,-23.319999999999997,17.68,,
Home,FAULT RECEIVED,,2,89247,3569.88,89247,3569.88,Player8,,-23.319999999999997,17.68,,
Home,SET PIECE,FREE KICK,2,89287,3571.48,89287,3571.48,Player8,,,,,
Home,PASS,,2,89287,3571.48,89308,3572.32,Player8,Player6,-23.319999999999997,14.280000000000001,-20.14,6.799999999999999
Home,PASS,,2,89350,3574.0,89382,3575.28,Player6,Player5,-15.900000000000002,5.440000000000001,1.060000000000001,6.120000000000002
Home,PASS,,2,89440,3577.6,89460,3578.4,Player5,Player9,12.719999999999999,3.3999999999999995,11.659999999999998,-3.400000000000003
Home,PASS,,2,89483,3579.32,89502,3580.08,Player9,Player8,9.539999999999997,-1.3600000000000012,8.479999999999995,6.120000000000002
Home,PASS,,2,89517,3580.68,89522,3580.88,Player8,Player9,8.479999999999995,6.799999999999999,7.419999999999995,4.760000000000001
Home,PASS,,2,89649,3585.96,89661,3586.44,Player9,Player5,16.960000000000004,-3.400000000000003,21.199999999999996,-10.200000000000001
Home,PASS,,2,89661,3586.44,89676,3587.04,Player5,Player9,21.199999999999996,-10.200000000000001,18.020000000000003,-7.479999999999999
Home,PASS,,2,89688,3587.52,89706,3588.24,Player9,Player5,16.960000000000004,-8.84,15.900000000000002,-12.240000000000004
Home,PASS,,2,89716,3588.64,89736,3589.44,Player5,Player6,14.840000000000002,-12.240000000000004,12.719999999999999,-7.479999999999999
Home,PASS,,2,89751,3590.04,89764,3590.56,Player6,Player5,12.719999999999999,-7.479999999999999,13.780000000000001,-12.919999999999996
Home,PASS,,2,89791,3591.64,89801,3592.04,Player5,Player9,14.840000000000002,-16.32,14.840000000000002,-21.759999999999998
Home,PASS,,2,89810,3592.4,89817,3592.68,Player9,Player5,14.840000000000002,-21.759999999999998,16.960000000000004,-19.720000000000002
Home,PASS,,2,89817,3592.68,89839,3593.56,Player5,Player9,16.960000000000004,-19.720000000000002,13.780000000000001,-21.759999999999998
Home,PASS,,2,89847,3593.88,89857,3594.28,Player9,Player6,13.780000000000001,-21.080000000000005,15.900000000000002,-12.919999999999996
Home,PASS,,2,89866,3594.64,89876,3595.04,Player6,Player9,16.960000000000004,-13.599999999999998,14.840000000000002,-20.400000000000002
Home,BALL LOST,INTERCEPTION,2,89876,3595.04,89907,3596.28,Player9,,14.840000000000002,-20.400000000000002,20.139999999999993,-8.16
Away,RECOVERY,,2,89907,3596.28,89907,3596.28,Player21,,21.199999999999996,-8.16,,
Away,PASS,,2,89935,3597.4,89955,3598.2,Player21,Player20,16.960000000000004,-10.200000000000001,7.419999999999995,-8.16
Away,PASS,,2,89973,3598.92,90003,3600.12,Player20,Player24,4.240000000000004,-6.799999999999999,-8.480000000000002,10.200000000000001
Away,CHALLENGE,TACKLE-WON,2,90102,3604.08,90102,3604.08,Player24,,-33.92,16.32,,
Home,CHALLENGE,GROUND-LOST,2,90103,3604.12,90103,3604.12,Player3,,-34.98,16.32,,
Away,PASS,,2,90135,3605.4,90165,3606.6,Player24,Player19,-34.98,14.959999999999997,-46.64,11.559999999999999
Away,SHOT,ON TARGET-SAVED,2,90165,3606.6,90176,3607.04,Player19,,-46.64,11.559999999999999,-51.94,2.719999999999999
Home,RECOVERY,SAVED,2,90175,3607.0,90175,3607.0,Player11,,-50.879999999999995,3.3999999999999995,,
Home,PASS,,2,90175,3607.0,90196,3607.84,Player11,Player5,-50.879999999999995,3.3999999999999995,-49.82,-2.7200000000000024
Home,BALL OUT,CLEARANCE,2,90196,3607.84,90205,3608.2,Player5,,-49.82,-2.7200000000000024,-56.18,-6.119999999999997
Away,SET PIECE,CORNER KICK,2,90913,3636.52,90913,3636.52,Player20,,,,,
Away,BALL LOST,INTERCEPTION,2,90913,3636.52,90951,3638.04,Player20,,-50.879999999999995,-31.959999999999997,-48.760000000000005,-8.16
Home,RECOVERY,INTERCEPTION,2,90946,3637.84,90946,3637.84,Player8,,-46.64,-9.520000000000001,,
Away,CHALLENGE,AERIAL-LOST,2,90951,3638.04,90951,3638.04,Player24,,-48.760000000000005,-7.479999999999999,,
Away,RECOVERY,,2,91019,3640.76,91019,3640.76,Player20,,-49.82,-25.84,,
Away,BALL LOST,INTERCEPTION,2,91019,3640.76,91037,3641.48,Player20,,-49.82,-25.84,-48.760000000000005,-14.279999999999998
Home,BALL LOST,HEAD-INTERCEPTION,2,91025,3641.0,91025,3641.0,Player8,,-47.7,-21.080000000000005,,
Home,RECOVERY,INTERCEPTION,2,91043,3641.72,91043,3641.72,Player3,,-46.64,-14.959999999999997,,
Home,PASS,,2,91043,3641.72,91081,3643.24,Player3,Player8,-46.64,-14.959999999999997,-39.22,-23.119999999999997
Home,CHALLENGE,GROUND-WON,2,91139,3645.56,91139,3645.56,Player8,,-22.26,-25.84,,
Away,CHALLENGE,TACKLE-LOST,2,91175,3647.0,91175,3647.0,Player24,,-15.900000000000002,-28.560000000000002,,
Away,CHALLENGE,TACKLE-WON,2,91203,3648.12,91203,3648.12,Player21,,-16.959999999999997,-30.599999999999998,,
Away,RECOVERY,THEFT,2,91203,3648.12,91203,3648.12,Player21,,-16.959999999999997,-30.599999999999998,,
Home,CHALLENGE,TACKLE-LOST,2,91216,3648.64,91216,3648.64,Player8,,-15.900000000000002,-32.64,,
Home,BALL LOST,THEFT,2,91216,3648.64,91216,3648.64,Player8,,-15.900000000000002,-32.64,,
Away,PASS,,2,91245,3649.8,91268,3650.72,Player21,Player24,-16.959999999999997,-32.64,-12.719999999999999,-31.959999999999997
Away,PASS,,2,91268,3650.72,91296,3651.84,Player24,Player20,-12.719999999999999,-31.959999999999997,-16.959999999999997,-22.439999999999998
Home,CHALLENGE,GROUND-LOST,2,91279,3651.16,91279,3651.16,Player5,,-12.719999999999999,-31.279999999999998,,
Away,PASS,,2,91316,3652.64,91346,3653.84,Player20,Player19,-14.840000000000002,-21.080000000000005,-9.540000000000003,-8.16
Away,BALL OUT,,2,91426,3657.04,91520,3660.8,Player19,,-16.959999999999997,1.3600000000000012,-32.86,35.36
Home,SET PIECE,THROW IN,2,91857,3674.28,91857,3674.28,Player4,,,,,
Home,PASS,,2,91857,3674.28,91878,3675.12,Player4,Player3,-37.099999999999994,34.0,-40.28,24.48
Home,PASS,,2,91910,3676.4,91918,3676.72,Player3,Player4,-40.28,27.200000000000003,-39.22,31.959999999999997
Home,CHALLENGE,GROUND-WON,2,91966,3678.64,91966,3678.64,Player4,,-36.04,31.959999999999997,,
Home,PASS,,2,91966,3678.64,92005,3680.2,Player4,Player6,-36.04,31.959999999999997,-24.38,14.959999999999997
Home,PASS,,2,92015,3680.6,92025,3681.0,Player6,Player7,-22.26,15.639999999999999,-27.560000000000002,19.040000000000003
Home,PASS,,2,92088,3683.52,92106,3684.24,Player7,Player5,-23.319999999999997,10.200000000000001,-20.14,2.719999999999999
Home,PASS,,2,92107,3684.28,92117,3684.68,Player5,Player7,-20.14,2.719999999999999,-21.200000000000003,7.479999999999999
Home,PASS,,2,92120,3684.8,92160,3686.4,Player7,Player2,-21.200000000000003,7.479999999999999,-30.740000000000002,-7.479999999999999
Home,PASS,,2,92194,3687.76,92229,3689.16,Player2,Player1,-28.62,-10.200000000000001,-10.599999999999998,-32.64
Home,PASS,,2,92256,3690.24,92280,3691.2,Player1,Player5,-9.540000000000003,-32.64,-10.599999999999998,-23.119999999999997
Home,PASS,,2,92325,3693.0,92335,3693.4,Player5,Player1,-9.540000000000003,-29.919999999999995,-8.480000000000002,-34.0
Home,PASS,,2,92335,3693.4,92363,3694.52,Player1,Player2,-8.480000000000002,-34.0,-25.439999999999998,-27.200000000000003
Home,PASS,,2,92434,3697.36,92464,3698.56,Player2,Player9,-24.38,-29.240000000000002,-1.060000000000001,-23.119999999999997
Home,PASS,,2,92489,3699.56,92509,3700.36,Player9,Player1,-3.180000000000003,-25.84,-2.120000000000002,-34.0
Home,PASS,,2,92509,3700.36,92527,3701.08,Player1,Player5,-2.120000000000002,-34.0,-7.420000000000001,-32.64
Home,PASS,,2,92564,3702.56,92594,3703.76,Player5,Player7,-6.359999999999999,-31.279999999999998,-13.780000000000001,-19.040000000000003
